21;EU QUERO VER;;"Eu quero ver, eu quero ver
O povo santo se alegrando.
Eu quero ver, eu quero ver
O povo santo se alegrando.

Eu quero ver o que era mudo,
Erguer os braços glorificando.
O homem cego de olhar perplexo
O paralítico sair andando.
O homem cego de olhar perplexo
O paralítico sair andando.

Eu quero ver lágrimas rolando.
Os inimigos se abraçar cantando.
Os pecadores confessar a Cristo
O Espírito Santo batizando.
Os pecadores confessar a Cristo
O Espírito Santo batizando.

Eu quero ver como será o dia
Que Jesus Cristo vier voltando.
De norte a sul de leste a oeste.
Sobre o som do clarim tocando.
De norte a sul de leste a oeste.
Sobre o som do clarim tocando.

Eu quero vê-lo de face a face,
Jesus Cristo glorificado.
Santos, profetas e patriarcas,
Reis, Juízes e Apostolado,
A grande festa dos Redimidos,
Eu quero ver Jesus Amado."
22;GRITEI, GRITEI;;"Meu barco encheu com a fúria do mar
Pedi a Deus ajuda pra não afundar.
Senti defendido diante do mar
Jesus com sua graça me veio livrar.

Foi quando gritei, gritei, gritei
Vem me ajudar
Jesus veio andando sereno
E tranquilo sobre o mar,
Entrou no meu barco
Estendeu sua mão e fez tudo acalmar.

A maré é forte mas eu vou lutar
Por cima das ondas poderei passar.
Cristo é meu piloto e sabe remar
Ao porto celeste poderei chegar."
23;LIBERTADO POR CRISTO;;"Um dia eu estava condenado a morrer,
Jesus Cristo veio a terra minha vitória conceder.
Carregou uma cruz pesada e foi nela crucificado.
Libertou-me com seu sangue hoje não sou condenado.

Grande amor por mim mostrou ocupando meu lugar,
Passando tão grande dor que eu tinha que passar.
Ele pagou o preço que eu tinha que pagar,
Sou um salvo por sua graça e no céu eu vou morar.

Eu agora vou lutar para sempre lhe agradar,
Pois tudo que fez por mim não tenho com que pagar.
Dou a vida por Ele agora e nos seus passos vou andar
Deste mundo eu vou embora e com Jesus eu vou morar.

Quando lá no céu chegar muitas coisas hei de ver,
Ver os santos do passado que alegria que vou ter
Juntamente com Jesus que um dia me salvou,
Tenho um lar celestial que Jesus preparou."
24;NOITE DE EMAÚS;;"Pelo vale escuro seguirei Jesus,
Passos sim seguro vejo a tua luz.
O meu passo incerto tu dirigirás.
Ao sentir bem perto nunca perco a paz.

Breve a noite desce noite de Emaús
O meu ser carece de te ver Jesus,
Companheiro amigo ao meu lado vem,
Fica oh Deus comigo infinito bem.

Os espinhos tantos que nos vem sangrar
São remédios santos para nos curar,
Onde existe graça do bondoso Deus
Tudo que se passa nos conduz ao céu.

Não há dor que seja sem Divino fim
Faze oh Deus que a Igreja compreenda assim.
Que apesar das trevas possam ver Senhor,
Que tu mesmo a leva com imenso amor."
25;É AQUI QUE TU FALAS;;"Senhor eu estou aqui mais uma vez
Para o teu nome glorificar
É aqui Senhor que tem a palavra
É aqui Senhor aonde tu fala.
É aqui Senhor que tem a palavra
É aqui Senhor aonde tu fala.

O mundo está confiando no que diz o homem
Mas nós confiamos no que disse Deus
A palavra do Senhor para mim é vida
A palavra do senhor para mim é tudo.
A palavra do Senhor para mim é vida
A palavra do senhor para mim é tudo.

Jesus sempre foi obediente
Ajuda a sua noiva a ser também
Dá-me graça para amar aqueles que me amam
E aqueles que não me amam também.
Dá-me graça para amar aqueles que me amam
E aqueles que não me amam também.

Jesus é a fonte de todo poder
Graça e proteção em ti sempre acho
Tu és dono da nossa vida
Aceite da tua noiva um abraço.
Tu és dono da nossa vida
Aceite da tua noiva um abraço."
26;DÊ-ME TUA MÃO;;"Irmão peregrino nesta terra, seja forte nesta guerra,
Que por Cristo tu estás a enfrentar.
Levante o estandarte de vitória, pois no céu
Com grande glória, breve havemos de entrar.

Dê-me tua mão irmão, e vamos ao combate
Em oração, o crente combate ajoelhado
Submisso e encorajado,
sob o comando de Jesus.

Irmão que neste instante está chorando
Saiba que em algum lugar alguém por ti está orando
E não pense que está só neste caminho,
Seja longe ou bem pertinho Deus por ti está velando.

O caminho sempre vai se estreitando
Para aqueles que na terra a Jesus estão amando.
O inimigo arma uma cilada a cada dia,
Mas nesta grande porfia o cristão que sai ganhando.

Deus unge os passos do obediente,
Que chorando ou contente não recua na batalha.
Ele dá força suficiente, ao guerreiro e
Fiel crente, Sua promessa não falha."
27;RÉGIO HÓSPEDE CC.229;;"Tende vós lugar vazio,
Para Cristo, o Salvador.
Ele bate e quer entrada,
Quer salvar-nos em amor.

Dai lugar a Jesus Cristo;
Ide já o convidar,
Para que ache em vós morada
e onde sempre possa estar!

Vós quereis divertimentos,
Amizade e prazer
Menos esse amigo vero,
Que por vós ousou morrer?

Tendes tempo para Cristo,
Logo o buscareis em vão!
Hoje é tempo favorável,
De aceitar a salvação!"
28;ESCOLA DOS PROFETAS;;"A escola dos profetas não foi em quatro paredes.
Foi lá no meio do deserto, aonde Deus ensinou.
Foi ali que Deus ungiu os profetas do Senhor,
Pra pregar o evangelho com o assim diz o Senhor.

Na casa de uma viúva, um dia Elias chegou,
Pediu para ela um bolo e a viúva não negou.
O azeite da botija Elias multiplicou,
E a farinha da panela nunca mais faltou.

Um dia na minha casa Elias também chegou,
Com a mensagem de Deus meu coração alegrou,
Daquela hora em diante minha vida transformou,
E o pouco de fé que eu tinha o Senhor multiplicou.

Amigo que estás ouvindo, não deixe o tempo passar,
Em nome de Jesus Cristo vem hoje se batizar.
O Senhor está voltando para ao céu nos levar.
Não deixe para amanhã talvez a porta fechada está."
29;A VOZ DE JESUS CC.384;;"Que doce voz tem meu Senhor,
Voz de amor, tão terna e preciosa.
Que enche o coração, da consolação,
Que só o crente goza.

Qual maior prazer que lhe ouvir dizer:
“Vem meu filho vem escutar,
O que eu fiz por ti, tudo o que sofri,
Na cruz pra te resgatar!”

Chamou-me não só uma vez,
Tantas’té que eu, triste humilhado,
Pude a voz ouvir, pude então sair
Das garras do pecado.

Jesus não me deixa sofrer,
Sua voz me ensina o caminho.
De vencer o mal, com firmeza tal
Que nunca estou sozinho."
30;EU SOU DE JESUS;;"Eu sou de Jesus e Jesus é meu.
Já estou com pressa de ir morar com Deus,
As lutas são tantas mas eu não desisto.
Quero estar pronto para ir morar com Cristo.
As lutas são tantas mas eu não desisto.
Quero estar pronto para ir morar com Cristo.

No céu tem morada pra os filhos de Deus,
Jesus preparou pra você e eu.
A noiva daqui vai desaparecer,
Será num instante e o mundo não vai ver.
A noiva daqui vai desaparecer,
Será num instante e o mundo não vai ver.

João Batista veio Jesus veio também,
Elias já veio Cristo vai vir também.
Para o nosso lar nós vamos subir
Pode até ser hoje que Cristo vai vir.
Para o nosso lar nós vamos subir
Pode até ser hoje que Cristo vai vir.

Falo de Jesus e muitos não crêem,
Mas daqui uns dias é que você vai ver.
A tribulação vai se manifestar,
Mas Jesus vem antes para nos levar.
A tribulação vai se manifestar,
Mas Jesus vem antes para nos levar."
