31;Ee sobondanyu eb it;;"Ee , sobondanyu , eb it
Kong'alalun  Jehovah;
Machei konai Inendet
Ngot ichame eng' iman.

Mwa-ei Ine ko u  ni:
""Kiatiachin eng' tengek;
Kia'staun mileng'ung'.
Ak agonin kamuung'et.

Tos mi kamet ne utie
Lakwennyi ne chuchuni?
Agot ngo mamage kiy,
Ko mautien matiny.

Ma walaksei chamnyennyu;
O kot kosiir kipsengwet;
Ak tebees kosiir nyanjet ,
Ak ko Kim kosiir me-et

Ye tun `gesgei bandang'ung`
Ak anyo amutin ga,
Tos, anyorun igena?
Tos, ichama eng' iman?

Jesu, ming`in chamnyennyu.
A-arogene noto:
'Nyiita Tamirmirieng`ung.
Si kotesak chamnyennyu."
32;Kristo, tonone kwenunyon;;"Kristo ne Kim  mising',
Tonone  kwenunnyo;
Iberur  tuiyoni
Si kilosunenen.

`Nyiitwech Tamirmiriet
Sobonwekyok  tugul.
""Stawech Ka-`iimutik
Eng' mugulelwekyok.

Ongigiilge anyun
Eng` betusiek tugul,
AK kigen Kiptaiyat
Ne Laitorandennyo."
33;Mitei tuguk alak che chang';;"Mitei tuguk alak Che Chang'
Che kerenech  sautikyok;
Ago inendet  ne sa-ei
Konyoru toretet  ne o.

I-sto-enech  mesundeito
Lapkeiyetab Ng'olyondennyi,
Asi kiguiye magennyi
Eng' somanetab Ng'alekyik.

Kinyoru kimnatet ne o
Ye kisa-e eng' kayanet.
AK ye ka-sa chitab Kristo
Komwei oindet ngunoto.

Amu  mie-indab  Jehovah
Kerikyi eng' nyiganatet.
Kisiche rirenetab ge
Eng' betut  ne kiyalili.

Ongebe taitab Jehovah
Kesa eng' Tamirmiriennyi.
Keripse betusiek  tugul
Asi magichut  yomsosiek"
34;Choruenyo Kiptaiyat Jesu;;"Choruennyo Kiptaiyat Jesu
Ne ki-ib chalwogikyok!
Kichobwech lnendet oret
Ne kisa-e Kwandanyo.
Betwech kamuung'et ak kalyet,
Ak kobiit chorirnatet,
Amu magi-ipchi Kwanda
Tuguk tugul eng' saet!

Ye mi ka-iimet ak nyalil
Anan ngo mi yomsosiek,
Meng' kome muguleldang'ung' ­
Kasei Jesu sa-eng'ung'!
Mami chi ne siirei J esu
Ne kaswech ng'woninwekyok.
l-ngen Jesu nyalulennyo ­
lpchi tugul eng' saet!

Ye kabetwech kimnatennyo
Ak ki-imige mising',
Ongemwechi Yetindennyo
Ne kaswech sa-utikyok.
Ngot kosasech choronokyok
Ketinye ne chamech kot.
Namech Jesu eng' eunnyi
Ye kirikyi eng' saet"
35;Amang'un inyege;;"Amang'un Inyege
Inye ne kimecha,
Jesu Kristo.
Kas saennyu nguno:
'Stawa tengektanyu;
Kona aek neng'ung'
Koboch rani.

Ye ami ng'onyuni
Ak kobiit .usisiet,
Imutata.
`Stawa toptobenet;
Kona nyiganatet;
'Ndoywa, itoreta
Asubotin.

Ye tun karik me-et,
Igona kamuung'et,
Jesu Kristo;
Kona kimnateng'ung';
Onwa ka'ywe-isiet;
Imuta kipsengwet
Eng' boiboiyet."
36;Isiacha, Kiptaiyandenyun;;"Isiacha, Kiptaiyandennyu,
Si anaige  komie,
Asi abutyi kelyeguk
Eng' sigunet iman-.

Isiach sobondanyu tugul,
Inye ne ingena.
Iborua chalwok Che mita
Si anai agane.

Ikweng'ena lapkeiyeng'ung'
Ole mi ya-itiet.
Igimit  muguleldanyu
Si awech  tengekto.

Istawa kabwatutikyuk
Che ibwa ya-itiet.
Istawa magutik Che yaach
Si maboiywa choto.

Ikweng'ena lapkeiyeng'ung',
Inye ne  I tilil.
I-nyiitwa  Tamirmirang'ung`
Si a-otin komie."
37;Arikyinin, Jesu;;"Arikyinin, Jesu,
Yetindennyu,
Matiny  ngo mi nyalil,
Anan boiboiyet.
Agakto-in,  Inye,
Ne I Ribindennyu.
Arikyinin mising',
Toretindennyu.

A kiprutoiyondet
Eng' ng'onyuni.
Mangen ane Oret
Ole abune.
Nyo, Jesu,  toreta;
Nama, imutata .
Arikyinin mising`
Kando-indennyu

Ribota, Kiptaiyat,
Bet komugul;
Si ye imen emet
Imi kobota.
Riba, Yetindennyu,
Ye arue eng' kemoi.
Arikyinin, Jesu,
Mestowondennyu.

Alosun, Jehovah
I Kwandanyu.
Bunun tuguk  tugul
Che nyoljin sobet:
O chamnyeng`ung` inne,
Ne ma-igesugei.
Arikyinin. Jesu,
Kiptaiyandennyu."
38;Kona chamyet ne o;;"Kona chamyet ne o Jesu Kristo
Kaswa saet nguno ye arikyin
saenyu ni nguno, iteswa chamyengung
kona chamyet, Kiptaiyandet

Kiamangu mising tugukab ng'ony
Ago nguno, Jesu, amachin kot
Teswa chamyet neo si asubun komie
Igiimitan, Jesu Kristo

Ngot konyo usisiet anan nyalil
Ataache kiy tugul eng kayanet
Kona chamyet neo eng' sobenyu tugul
Si alosun kiptaiyandet"
39;Jesu, mestowot Indoiywech;;"Jesu, Mestowot, i-ndoi-ywech;
Ribech eng' euneguk.
Ki cheguget; nyo iyumech;
Egu Kando-indennyo.
Jesu Kristo, iberurech;
Ki-i-alech; ki cheguk.
Jesu Kristo, iberurech;
Ki-i-alech; ki cheguk.

Ki-imwa ile itaa-chech
Nganda ki muruonen  kot.
Soruech, Jesu , eng' chamyengung ,
Ak itililech iman.
Jesu Kristo , iberurech;
Namech eng' euneguk.
Jesu Kristo , iberurech ;
Namech eng' euneguk.

Toretech keyai mage-ng'ung`
Eng' betusiekyok tugul.
Inyiitech  Tamirmirieng'ung;
Ba-enech Ng'olyondeng'ung'
Jesu Kristo, iberurech;
Ak igaswech saennyo.
Jesu Kristo, iberurech;
Ak igaswech saennyo."
40;Amachin Yetindenyun;;"Amachin, Yetindennyu,
Ak anyone nguno ta-ing'ung';
I-una eng' korotik
Si atebi kipkoi koboten.

CHORUS     
Eng' betut ak kemoi
Iborua  kimnateng'ung'
Inama eng' chamnyeng'ung'
Ak imuta, Jesu, arikyin.

I-ndoiywa eng' ng'onyuni
Amu mangen Oret anege.
Ye ayan ak agakten
Ko mabetwa agoi oreng'ung'

I-ngotesak chamnyennyu
Kot komaluuch muguleldanyu;
Si ye 'gesgei bandanyu
Imuta ga, barak kipsengwet."
41;Kona Jesu Muguleldo, kolosun;;"kona, Jesu, muguleldo
Ne chamei kolosun -
Ne iunot eng' korotik
Che kiga tumdagei.

Kona, Jesu, muguleldo
Ne kasin it komie;
Muguleldo ne nyerat kot ,
Ne iming'inegei .

Kona, Jesu, muguleldo
Ne 'sto-egei tengek;
Ne mabestos ak  Yetindet
Eng' sobet  ak me-et.

Kona, Jesu, muguleldo
Ne nyiitat chamnyeng'ung`.
Itilil kabwatutikyuk;
Irib sobondanyu.

Kona, Jesu, muguleldo
Ne 'boibo-in agoi.
Sirji kaneng'ung' orinnyu -
Kaineng'ung' ne tilil."
42;Jesu, Lapkeiyetab sobondanyun;;"Jesu, Lapkeiyetab sobondanyu,
Ng'ang'wa imandang'ung' eng` kotugul;
'Kweng'wa Oret ne abune
Asi matekta mesundeito.

Ye kait Sait ne kaimen emet.
Ak a ng'etat amu  boisionikyuk,
Kona awo aru komie
AK iriba eng' mesundeito.

Tebi kobota eng' kemoi tugul;
Jesu, inegitena kot  koech.
kona ang'eet achamege
Si achobok ayai boisieng'ung;'.

Jesu,  I  Lapkeiyetab kipsengwet;
Mami mesundeito eng' oldang'ung'
Iluuchi nguno orennyu
Agoi tun a-itu ta-ing'ung'."
