16;VINDE ADORAR;;"Oh! vinde adorar, o excelso e bom Deus,
Eterno Senhor da terra e dos céus,
Que reina supremo, envolto na luz,
E que se revela em Cristo Jesus.

Seu grande poder, deveis contemplar,
No brilho do céu, na terra e no mar,
As gotas de orvalho, sim, toda flor
Proclamam constantes Seu grande Autor."
17;O AMOR DE DEUS;;"Decorridos eras são, desde que aos judeus;
Cristo fez proclamação do grande amor de Deus.
Que profundo amor se via, quando aqui andou
Terna, santa simpatia Ele nos mostrou!

Veio aos cegos vista dar, Luz nas trevas ser;
Pecadores quis salvar, perdidos recolher.
Que profundo amor se via, quando aqui andou
Terna, santa simpatia Ele nos mostrou!

Nunca os pobres desprezou, sempre os recebeu;
Paga sempre recusou, de graça tudo deu.
Que profundo amor se via, quando aqui andou
Terna, santa simpatia Ele nos mostrou!

Tempos já passados são, Cristo o mesmo é;
Vida, vista Salvação, obtém se pela fé.
Que profundo amor se via, quando aqui andou
Terna, santa simpatia Ele nos mostrou!"
18;AMOR SEM IGUAL;;"Oh não tens ouvido do amor sem igual,
do amor que teu Deus tem por ti?
Do amor que O levou a Seu Filho entregar
pr’os salvos levar para Si!

[coro]
Oh crê! oh crê, a graça de Deus te chama dos céus
Oh crê neste amor sem igual!
Não foram os grandes que Cristo chamou,
nem justos veio Ele salvar;
Mas pobres e fracos, culpados e maus,
mandou pelos servos chamar!

O homem, porém não podia chegar
à santa presença de Deus.
Porque seus pecados qual grande montão,
vendavam-lhe a entrada nos céus!

Mas pelo Seu sangue Jesus expiou
a culpa dos crentes na cruz,
Tirando o pecado caminho mostrou,
o qual para o céu nos conduz.

E tu pecador não desejas então,
o amor do teu Deus conhecer?
Por fé no Senhor, como teu Salvador,
irás alcançar tal prazer."
19;ALEGRE NOVA NOS CHEGOU;;"Alegre nova nos chegou: O grande Deus assim amou,
A todo o mundo pecador, que deu Seu Filho benfeitor,
Em sua redenção.

Aquele pois que em Cristo crer, a vida eterna passa a ter,
Jamais a morte vai provar, no céu porém irá gozar,
A plena Salvação.

Mister é Cristo conhecer, E dele em tudo depender,
Guardar a Sua santa lei, e coroá-Lo nosso Rei
De todo o coração.

Ó mundo todo, a Cristo vem, ao que concede todo o bem,
Que poderá tornar feliz a cada povo e seu país
Com Sua proteção."
20;AMOR PERENE;;"Amavas me Senhor, não tendo a Luz ainda
Surgido lá nos céus ao mando criador;
Nem mesmo o sol na aurora esplendorosa e linda,
À terra dava força fecundande infinda
Meu Deus, que amor, Meu Deus que antigo amor.

Amavas me Senhor, no tempo em que imolado
Foi numa cruz sangrenta o meigo Salvador;
Levando sobre Si sim todo o meu pecado,
O Santo de Israel, o Teu Cordeiro amado
Meu Deus, que amor, Meu Deus que imenso amor.

Amavas me Senhor, no fundo de meu peito
Brilhou a doce Luz do meu Consolador;
E com promessas mil do Teu amor perfeito,
Nasceu em mim a fé, em que hoje me deleito
Meu Deus, que amor, Meu Deus é todo amor.

A mim sempre hás de amar, Pois que jamais o inferno
E o mundo poderão a Teu querer se opor;
Ao Teu decreto ó Rei, ao Teu decreto eterno
Ao Teu amor ó Pai, ao Teu amor supremo
Meu Deus, que amor, És sempre sempre amor"
21;DO MUNDO DEUS SE CONDOEU;;"Do mundo Deus se condoeu;
De tal maneira que lhe deu,
Por Salvador o Filho Seu,
Louvor ao Pai e ao Filho dai!

Jesus sofreu sim, como réu;
A fim de nos levar ao céu,
Foi quem rasgou da morte o véu,
Louvor ao Pai e ao Filho dai!

E Cristo por morrer na cruz;
Outorga vida, gozo e luz,
Sim tudo temos em Jesus,
Louvor ao Pai e ao Filho dai!

Morreu Jesus e nos remiu;
Foi sepultado e ressurgiu,
E para Deus depois subiu,
Louvor ao Pai e ao Filho dai!"
22;SUBLIME AMOR;;"Qual ave que buscando os céus, O mundo deixa e seus troféus;
Minha alma vem a Ti Senhor, pra conhecer Teu terno amor.

[coro]
Divino amor, sublime amor, dos grandes temas o maior!
Minha alma quer fruir gozar, de Cristo o tão sublime amor.

Amor sublime, amor real, amor eterno sem igual;
Sobre uma cruz por mim morrer, e me salvar por Seu poder!

Teu nome ó Deus, publicarei, a Tua Graça a Tua lei;
O Teu poder, e o Teu amor, minha alma adora-Te Senhor."
23;DEUS FONTE DA VIDA;;"Ó Deus do céu da terra e mar, humildes vimos Te adorar;
O Teu amor sim celebrar, que tudo dás.

A Luz benigna a luz solar, a brisa branda e salutar;
Que vem a tudo renovar, sim tudo dás

A verde relva a linda flor, de ricos frutos o penhor;
Proclamam Teu constante amor, sim tudo dás.

Tu por um mundo pecador, Teu Filho deste o Salvador;
Com Ele tudo dás Senhor, sim tudo dás

Dás vida aos mortos e perdão, dás aos perdidos Salvação;
De paz enchendo coração, sim tudo dás.

Pureza dás e dás poder, a Graça que nos é mister;
Por Ti viver, por Ti morrer, sim tudo dás.

Ensina nos Senhor a amar, ensina nos Senhor a dar;
E a Ti a vida consagrar, pois tudo dás."
24;DEUS É AMOR;;"Deus é amor, a Sua graça conquistou meu coração;
Concedeu me vida eterna, paz e luz e salvação.

[coro]
Deus é amor sim, Deus é amor!
Deus é amor sim, Deus é amor

Deus é amor, eis tudo acaba neste mundo de amargor;
Só perdura inalterável, Seu infindo e eterno amor.

Deus é amor, pois cuida sempre do Seu filho bom fiel;
Ele inspira, guia e livra como ao povo de Israel.

Deus é amor, vem auxilia a este pobre pecador;
Perdoado agora almeja proclamar o Teu amor."
25;QUE GRANDE AMOR;;"Que grande amor, excelso amor,
que Cristo nos mostrou!
Pra se tornar o Salvador
a vida não negou.

[coro]
Louvemos tão grande amor!
Que maravilha de amor,
que nos trouxe para Deus.

Ninguém pois deve duvidar
do Seu tão grande amor;
Mas todos devem aceitar
o amor do Salvador.

O que esse amor de nós fará
é nos vedado ver;
Mas Cristo em breve voltará,
e nos fará saber."
