30;EU VENHO DIZER;;"Eu venho dizer (BIS)
Ao meu salvador,
Que eu amo a Ti (BIS)
Co meu coração.
Eu venho dizer (BIS)
Toda a verdade!
Te amo Senhor, te quero Senhor
Com meu coração.
Eu quero cantar (BIS)
De gozo e de paz.
Eu quero chorar (BIS)
De felicidade,
Eu venho dizer (BIS)
Toda a verdade!
Te amo Senhor, te quero Senhor
Com meu coração."
31;O LÍRIO DOS VALES;;"Todos devem saber (TRIS)
Quem é Jesus!
Ele é o lírio dos Vales!
A estrela da manhã
O escolhido entre os milhares
Todos devem saber!

Todos devem conhecer (TRIS)
Quem é Jesus!
Ele é o lírio dos Vales!
A estrela da manhã
O escolhido entre os milhares
Todos devem conhecer!"
32;SUBLIME GRAÇA;;"Sublime graça no Senhor!
Que a um infeliz salvou!
Eu cego fui, mas vejo já!
Perdido Ele me achou!"
33;EU QUERO ENTRAR NO SANTUÁRIO;;"Senhor eu quero entrar
No santuário pra te louvar
Senhor eu quero entrar
No santuário pra te louvar.

[coro]
(BIS) Oh! Dá-me mãos limpas
E um coração puro
Afasta a vaidade
Ensina-me a amar.

Senhor eu já estou
No santuário pra te louvar
Senhor eu já estou
No santuário pra te louvar

[coro]
(BIS) Já tenho as mãos limpas
E um coração puro
Já não sou vaidoso
Eu já sei amar."
34;SE MEU CÁLICE TRANSBORDAR DE FÉ;;"Se meu cálice transbordar de fé
Se meu cálice transbordar de fé
Acho graça em orar
Estou sempre a cantar
Se meu cálice transbordar de fé

Se meu cálice transbordar de amor
Se meu cálice transbordar de amor
Acho graça em orar
Estou sempre a cantar
Se meu cálice transbordar de amor.

Se meu cálice transbordar feliz
Se meu cálice transbordar feliz
Acho graça em orar
Estou sempre a cantar
Se meu cálice transbordar feliz.

Se meu cálice transbordar de fé
Se meu cálice transbordar de amor
Acho graça em orar
Estou sempre a cantar
Se meu cálice transbordar feliz."
35;AO LADO DE JESUS;;"Ao lado de Jesus eu quero estar
O seu amor ao mundo anunciar
E em graça atingir, a glória do porvir,
Ao lado de Jesus eu quero estar.

Coroa mui brilhante eu hei de ter
E a glória da cidade, eu hei de ver
E lá hei de cantar, o hino triunfal,
Ao lado de Jesus, eu quero estar."
36;CRISTO VIVE HOJE;;"Cristo vive hoje!
Cristo vive hoje!
Se o pecado e a morte vencidos estão,
É porque Cristo vive hoje.

Como Jesus Cristo orava e chorava
Assim quero eu orar e chorar!
Como Jesus Cristo orava e chorava
Assim quero eu orar e chorar!"
37;ELE É TUDO PRA MIM;;"Ele é tudo pra mim,
Ele é tudo pra mim,
Ele é o tesouro que eu tenho
Guardado em meu peito
Ele é tudo pra mim."
38;UM CÂNTICO NOVO;;"Cantai ao Senhor
Um cântico novo
Cantai ao Senhor
Um cântico novo
Cantai ao Senhor
Um cântico novo
Cantai ao Senhor, cantai ao Senhor.

[coro]
Por que Ele fez?
Ele fez maravilhas
Por que Ele faz?
Ele faz maravilhas
Por que Ele fará?
Ele fará maravilhas

Louvai ao Senhor
Engrandecei o Seu Nome
Louvai ao Senhor
Engrandecei o Seu Nome
Louvai ao Senhor
Engrandecei o Seu Nome
Louvai ao Senhor, louvai ao Senhor."
39;VASO NOVO;;"UM CÂNTICO NOVO

Cantai ao Senhor
Um cântico novo
Cantai ao Senhor
Um cântico novo
Cantai ao Senhor
Um cântico novo
Cantai ao Senhor, cantai ao Senhor.

[coro]
Por que Ele fez?
Ele fez maravilhas
Por que Ele faz?
Ele faz maravilhas
Por que Ele fará?
Ele fará maravilhas

Louvai ao Senhor
Engrandecei o Seu Nome
Louvai ao Senhor
Engrandecei o Seu Nome
Louvai ao Senhor
Engrandecei o Seu Nome
Louvai ao Senhor, louvai ao Senhor."
40;DÁ ME GRAÇA;;"[coro]
Dá-me graça Senhor
Para prosseguir
Dá-me graça Senhor
Enquanto eu viver por aqui.

Sem Jesus tudo é tão triste
Esta minha solidão
Vem encher-me de amor
E alegrar meu coração.

Só em Ti somente espero
E eu Ti esperarei
Esperando a vitória
Que um dia alcançarei.

Vou seguindo a minha lida
Sei que não posso parar
Se Jesus é minha vida
N’Ele posso confiar."
41;O MANTO;;"Deixa-me tocar em seu manto Senhor
Para que eu possa sarar
Para que temer, se nós temos um Deus que é Jesus
Eu conheço a força e também a sua cruz
Deixa-me tocar em Seu manto Senhor
Para que eu possa sarar.

Se você ainda não tem essa luz
Cobre-te com o manto
Que foi disputado lá na cruz
Deixa-me tocar em seu manto Senhor
Para que eu possa sarar."
42;MEU, MEU, MEU;;"Meu, meu, meu, Jesus é meu (BIS)
Dia a dia Ele é meu Salvador
Meu, meu, meu, Jesus é meu."
