10;A Living Reality;;"verse 1
God gave a promise
To His bride in this last days
Priests and Kings He's made us
And forever we shall reign
We're following an eternal order
way beyond the humanistic realm
God lifting us to a higher place
only by His grace

CHORUS
We're a living reality
We are His Holy Word
The Substance of the shadow
The fulfillment of His Word
We're a living reality
We're the mystery revealed
Christ manifested in us
He in us and we in Him

verse 2
Our natural birth brought five senses
To relate to natural things
But by our new birth
We received the sixth sense faith
Faith the Holy Spirit
Came in us to dwell again
A circumcised people
Greater works we'll do again

verse 3
Faith relates to Melchizedec
And we are the faith
Faith is the substance
God in flesh again
We are not on Mt. Sinai
But now raised up to Mt. Zion
Like our father Abraham
From the dust to the stars
We were made"
11;A Mighty Fortress Is Our God;;"verse 1
A mighty fortress is our God,
A bulwark never failing;
Our helper He amid the flood
Of mortal ills prevailing.
For still our ancient foe
Doth seek to work us woe -
His craft and pow'r are great,
And, armed with cruel hate,
On earth is not his equal.

verse 2
Did we in our own strength confide
Our striving would be losing,
Were not the right Man on our side,
The Man of God's own choosing.
Dost ask who that may be?
Christ Jesus, it is He -
Lord Sabaoth His name,
From age to age the same -
And He must win the battle.

verse 3
And tho this world, with devils filled,
Should threaten to undo us,
We will not fear, for God hath willed
His truth to triumph thru us.
The Prince of darkness grim -
We tremble not for him;
His rage we can endure,
For lo! His doom is sure -
One little word shall fell him.

verse 4
That word above all earthly pow'rs -
No thanks to them - abideth;
The Spirit and the gifts are ours
Thru Him who with us sideth.
Let goods and kindred go
This mortal life also;
The body they may kill:
God's truth abideth still -
His kingdom is forever."
12;A New Commandment I Give Unto You;;"verse 1
A new commandment
I give unto you;
That you love one another,
As I have loved you
That you love one another
As I have loved you.

verse 2
And by this
Shall all men know
That you are my disciples;
If you have love
One for another! X2
"
13;A New Name In Glory;;"Chorus 1
There's a new name
Written down in glory,
And it's mine.
O yes, it's mine!
And the white-robed
Angels sing the story,
""A sinner has come home.""

For there's a new name
Written down in glory,
And it's mine,
O yes it's mine.
With my sins forgiven
I am bound for heaven,
Nevermore to roam.

Verse 1
I was once a sinner, but I came
Pardon to receive from my Lord.
This was freely given, and I found
That He always kept His word.

Verse 2
I was humbly kneeling at the Cross,
Fearing naught but God's angry frown,
When the heavens opened and I saw
That my name was written down.

Verse 3
In the Book 'tis written
""Saved by grace.""
O the joy that came to my soul!
Now I am forgiven and I know,
By the blood I am made whole."
14;A Prisoner;;"I could be adrift on life
And I could be in darkness of sin
Yes I could be in search of life
I could be lost but thank God I am saved.

Chorus
But now I am free from sin and shame
I
of the Word of God
No longer in darkness,
and no more will I stray
I am a prisoner to the One
who

I
Yes I
Let me never spurn my calling
And when time is over let eternity come in."
15;A Robe Of White;;"Chorus 1
For Jesus is my Savior
He paid my debt on Calv'ry's mountain;
I'm happy in His wondrous love
I'm drinking, yes,
I'm drinking at the fountain.

Verse 1
A robe of white, a crown of gold,
A harp, a home, a mansion fair;
A victor's palm and joy untold,
Are mine when I get there."
16;A Shelter In Time Of Storm;;"The Lord's our Rock, in Him we hide,
A shelter in the time of storm;
Secure whatever ill be tide,
A shelter in the time of storm.

CHORUS
Oh Jesus is a Rock in a weary land,
A weary land, A weary land;
Oh Jesus is a Rock in a weary land -
A shelter in the time of storm.

A shade by day, defense by night,
A shelter in the time of storm;
No fears alarm, no foes afright,
A shelter in the time of storm.

The raging storms may round us beat,
A shelter in the time of storm;
We'll never leave our safe retreat,
A shelter in the time of storm.

Oh Rock divine, Oh Refuge dear,
A shelter in the time of storm;
Be Thou our Helper ever near,
A shelter in the time of storm."
17;A Song Of Praise;;"I will extol Thee, oh Lord
For Thou hast lifted me up,
And hast not made my foes to
Oh Lord my God, I cried unto
And Thou hast healed me.
So in my prosperity I said
I shall never be moved.

CHORUS
For Oh Lord,
Thou hast brought up my soul
Thou has kept me alive and from
That I shall not go down to the pit.
Sing unto the Lord, all ye precious saints of His,
And give thanks at the remembrance of His Holiness.

Hear Oh Lord and have mercy upon me,
Lord be my helper,
Thou has turned for me my mourning into dancing;
Thou hast put off my sackclothing,
And girded me with gladness;
To the end my glory may sing praises to Thee.

What profit is there in my blood,
If I go down to the pit?
Shall the dust praise Thee?
Shall it declare Thy truth?
For your anger endureth but a moment;
In Your favour there is life:
Weeping may endure for a night but joy cometh in the morning."
18;A Story Of Love;;"Boaz has left His palace
Came down in the field
At harvest time for a visitation
As He arrived at the field
To His great amazement
A different kind of tree
A beautiful flower
like the lily of the fields
Ruth the Moabite

CHORUS
A story of love started in the fields
At harvest time between Ruth and Boaz
A story of hearts that are bound forever
At adoption time
Boaz and Ruth the Moabite

Instructions were given to the harvest chief
For her to be looked after
This Gentile daughter
For right there in the field at harvest time
For so much love in His heart
He felt for her

At any cost to redeem her
This beautiful lady
That
since love at first sight
Right there in the fields at adoption time
Forevermore she would be His bride
Eternally she would bear a New Name

A great story of love
Between me and my Saviour
A story of hearts
Bound for eternity"
19;A Supernatural Place;;"Lazarus heard a voice though dead in the tomb,
And Samuel heard the same, though yet a boy;
We read of Moses and Paul who were changed in their ways,
They heard the voice of God from a supernatural place.

CHORUS
Into a supernatural place,
Hearing God's voice, seeing His  face,
Heavenly words of light have shone on the bride,
Oh, what a reflection of glory and grace!
What a reflection of glory and grace.

In the dark of night, God sent a light,
To quicken us by the rising of the Son;
Our gloom is passed away,
We are looking at the day
Thru eyes that see a supernatural place."
