11;A ESPADA DE DEUS;;[coro]Eu fui ferido pela espada de DeusEu fui ferido pela espada de DeusMas em vez de morte, vida ela me deuMas em vez de morte, vida ela me deu.1. Feriu meu pecado, meu erro mostrouE a vaidade toda ela tirou.2. Feriu minha carne, mudou a minha menteDe um pecador me fez um fiel crente.3. Cortou a tristeza, também melancolia,Despedaçou o tédio e me deu alegria.4. Abriu-me os olhos, deu-me nova visãoE mostrou-me o caminho de ir para Sião.
12;A ESPERANÇA DA IGREJA;;"Até que volte o Salvador,Cercando a mesa do Senhor,A Ceia vimos celebrar,De Cristo, a morte anunciar,E com humilde devoção,Render a Deus adoração.Até que volte o Salvador,Aqui mostremos Seu amor;Com viva fá e gratidão,Participemos deste pão,Obedientes a Jesus,Lembrando assim a Sua cruz!Até que volte o Salvador,Bebendo o cálice do Senhor,Seu nome queremos bendizer,E mais e mais engrandecer,O sangue que Ele derramou,O sangue que nos resgatou!Se duras são as provações,Se fortes as perseguições,Se as lutas fazem-se sentir,E custa-nos as resistir,Não nos deixemos perturbar:São só até Jesus voltar!Bem prontos para O receber,Devemos sempre aqui viver;O tempo foge, o dia vem,A glória esperamos além,Pois trabalhemos, com fervor,Até que volte o Salvador."
13;A ESTATURA DE UM HOMEM PERFEITO;;1. Para ser um cristão, fiel e verdadeiroÉ preciso ter a natureza do cordeiroSer manso e humilde de coraçãoTer dentro de si a pirâmide, que estas coisas são[coro]Fé, virtude, temperança e conhecimentoPaciência, piedade e amor fraternalFé, virtude, temperança e conhecimentoPaciência, piedade e amor fraternal2. O sétimo mensageiro que veio p’ra revelarOs mistérios de Deus, que o anjo mandou João selarO irmão Branham é o Elias que veio p’ra nos corrigirE tornar-nos iguais a Cristo, ele tem essas coisas em si3. Estas são as sete naturezas do CordeiroQue por nós expirou no madeiroEste cordeiro é Cristo, meu Salvador e Rei.É ele que nos ensina, todas estas coisas ser.
14;A EXCELÊNCIA DO AMOR;;"Qual o adorno desta vidaÉ o amor, é o amorAlegria é concedida,Pelo amor, pelo amor,É benigno, é pacienteNão se torna maldizente,Não se torna maldizenteEste meigo amor.Com suspeita não se alcançaVero amor, vero amor;Onde houver desconfiança,Ai do amor, ai do amor!Pois mostremos lealdade;Muitas vezes a falsidade,Muitas vezes a falsidadeMurcha e mata o amor.Não te irrites, mas toleraCom amor, com amor;Tudo sofre, tudo esperaPelo amor, pelo amor.Sentimentos orgulhososNão convém a criminosos,Não convém a criminososSalvos pelo amor.Ó cristão, ao teu vizinhoMostra o amor, mostra o amor;O valor não é mesquinhoDeste amor, deste amorO supremo Deus nos ama;Cristo para o céu nos chama,Cristo para o céu nos chama,Onde reina o amor!"
15;A FELICIDADE;;1. Estou seguindo a Cristo,Um santo caminho que vai para o céu.Passei por outros caminhosMas felicidades não encontrei[coro]Não tenho mais saudadesDos tristes caminhos por onde passei,Pois a felicidade que eu almejavaAgora encontreiNão tenho mais saudadesPorque neste mundo só tem ilusão,Felicidade é Cristo, e hoje ele mora no meu coração.2. Antigamente eu viaO mundo florido e cheio de corMais era fantasiaE eu logo vi que não tinha valor
16;A FONTE SALVADORA;;"Ó pecador, vem à fonte,Com o teu fardo de dor,Vem Sepultá-lo nas águas;Paz acharás no Senhor.Depressa vem, depressa vem!Um só instante não queiras perder;Jesus espera salvar-te;Mercê p’ra ti, Ele tem.Como estás, vem à fonte,Jesus esperando está;E tua alma manchadaAlva e pura será.O Salvador não desprezaQuem, arrependido, crer.A vida eterna esperandoDe Suas mãos receber.Vem ser curado na fonte;Jesus a paz te quer dar;Vem, humilhado e Contrito,Tua alma purificar."
17;A FONTE TRANSBORDANTE;;"1. Oh! Que fonte Transbordante!Mais profunda Que o marÉ de Deus o Amor imenso,Que Jesus me Veio dar.[coro]Ele me abriu a porta, e me reconciliou,Por seu sangue derramado;Para Deus me consagrou.2. Como uma Pomba perseguidaE cansado Estava euMas Jesus Jamais rejeita,Quem buscar O abrigo Seu.3. Graça abundantementeSobre mim já Derramou;Onde abundou Pecado,Graça Superabundou.4. Quando Alvorecer Meu dia,Com Jesus, Irei pro céu;Eu o exaltarei Pra sempre,Pois salvou Um perdido Réu."
18;A FORMOSA JERUSALÉM;;"Quão glorioso, cristão, é pensaresNa cidade que não tem igual,Onde os muros são de puro jaspe.E as ruas de ouro e cristal;Pensa como será gloriosoVer-se a triunfal multidão.Que cantando, aguarda a chegadaDos que vencem a tribulação.Pensa como será gloriosoVer o rio da vida e luz,Cujas margens juncadas de lírios,São a glória de nosso Jesus;Haverá lá perpétua aurora,Pois Deus mesmo a alumiará;E o Cordeiro, com Sua esposa,Noite e dia resplandecerá.Pensa na celestial melodiaQue a terra encherá, de Beulá;E das harpas a doce harmoniaAo passar o Jordão se ouvirá.Mesmo em dores que levam à morte,Sê constante, não voltes atrás,Tua herança, tua eterna sorte,É Jesus, o Fiel, o Veraz.Se é glorioso pensar nas grandezas,Nos prazeres que acodem aqui,Qual será desfrutar as riquezasQue esperam os salvos, ali?Os encantos do mundo não podemOfuscar essa glória dalém;Não almejas viver, ó amigo,Nessa formosa Jerusalém?"
19;A FÉ CONTEMPLADA;;"Sua fé Jesus contemplará, Sim oque Ele promete dá;Ele vê o coração, e responde a petição, Sua fé Jesus contemplará!Deus tem prometido a quem não duvidar,Dar-lhe tudo quanto a Ele suplicar.Ele o prometeu e não irá negar, Sua fé Jesus contemplará!Sua fé Jesus contemplará, Sim oque Ele promete dá;Ele vê o coração, e responde a petição, Sua fé Jesus contemplará!Deus já grandes maravilhas operou,Por alguém que firme nEle confiou.E que da promessa em nada duvidou,Jesus Cristo a fé contemplará!Sua fé Jesus contemplará, Sim oque Ele promete dá;Ele vê o coração, e responde a petição, Sua fé Jesus contemplará!Sim creiamos no Deus nos prometeu,Pois jamais desonrará o nome Seu.Ele cumprirá promessas que nos deu,Jesus Cristo a fé contemplará!Sua fé Jesus contemplará, Sim oque Ele promete dá;Ele vê o coração, e responde a petição, Sua fé Jesus contemplará!Bentley DeForrest Ackley (1872-1958)James Rowe (1865-1933)"
20;A GLORIOSA ESPERANÇA;;"Possuis em ti, ó pecador,A gloriosa esperança?E Cristo tua confiança,Que te sustenta com vigor?A minha é Jesus, á Jesus, é Jesus,A minha é Jesus,Que me concede segurança.Se nada mais te satisfaz,Aqui no mundo, ó perdido,E se te sentes abatido,Qual há de ser a tua paz?A minha é Jesus, é Jesus, á Jesus,A minha é Jesus,Que não me deixa desvalido.E quando o teu fim chegar,E te cobrir o véu da morte,Qual há de ser a tua sorte?Irás sofrer? Irás gozar?A minha é Jesus, é Jesus, é Jesus,A minha é Jesus,Que me tornou, de fraco, forte.Vem a Jesus, vem pecador,Vem dar o teu primeiro passo;Qual é a força do teu braço,Que te fará um vencedor?A minha é Jesus, é Jesus, é Jesus,A minha é Jesus,Por ela quebro todos os laços."
21;A IGREJA DE CRISTO;;"1. A igreja de Cristo na terra, que faz parte do povo de DeusEla vive com Cristo a reinar e perto está de subir para o céuEla vive no santo caminho,Come o pão bebe o vinho e também lava os pésCanta hinos ao cordeiro divinoE assim vai subindo à cidade do céu[coro]Que amor, que prazerÉ sentir comunhão com JesusQue amor, que prazerÉ viver para sempre na luzQue amor, que prazerÉ beber dessa fonte de amorEssa fonte que emana da cruzSanto rio de luz que nasceu do Senhor.2. Vem do céu esse amor que sentimosOnde reina a glória de DeusCom a mesa cercada de luz o lindo Jesus juntos aos filhos seusCom a taça de ouro na mão,Vindo nela o pão que alimenta a féEste cálice nas mãos de Jesus,É quem da vida luz, para quem for fiel3. Que alegria será para os santosQuando o cântico de glória entoarQuando os anjos fizerem chamadasNa linda alvorada também soaraQuando Cristo receber os santosCom coros e cânticos, vinde filhos meus.O cordeiro de nossa esperançaReceberá herança dos filhos de Deus4. Vinde todos que tem a salvaçãoGalardão preparado está;Vinde todos que a vida desdeNo reino celeste ainda há lugar.Vinde todos remidos à luz.Porque só Jesus é quem dá o perdãoVinde a glória irmão, conhecerEste grande poder da nossa salvação."
22;A LEI DO SENHOR;;"Sábia, justa, santa e puraÉ a lei do meu Senhor,Que corrige a vida impuraDo perdido pecador.Do Senhor o ensinamentoNela tão perfeito está;É tão cheia de preceitose conselhos santos dá!Do Senhor os bons conselhosJustos e benignos são;NEles vejo, quais espelhos,Quanto é mau meu coração.Mais que o sol, resplandecentes,Os preceitos do SenhorIluminam nossas mentesCom divino resplendor."
23;A LINDA HISTÓRIA;;"Cantarei a linda históriade Jesus, o Salvador,que deixou seu lar na glóriapra salvar o pecador.Cantarei a linda históriade Jesus, meu Salvador;cantarei na sua glóriacom os santos, com fervor.Eu perdi-me e Ele achou-me,longe, longe do meu lar;abraçou-me então, tomou-mepra com Ele eu ir morar.Jesus Cristo deparou-mequando fraco, pra morrer;as feridas Ele untou-mee livrou-me com poder.Dias negros inda tenho,sofrimento e dissabor;mas a Ele eu tudo exponho,e me livra com amor."
24;A LIÇÃO;;"Jesus amado, escutaA nossa petição,E dá-nos teu auxílioNas horas da lição;No tempo dos estudos,Ensina-nos a estar,Com grande diligência,Cada um em seu lugar.Concede-nos cuidado,E dá-nos mansidão,Ouvindo nosso MestreCom dócil atenção.Amemos uns aos outrosCom verdadeiro amorE sempre obedeçamosAo grande Salvador."
25;A LUZ DO CÉU;;1. Tu anseias hoje mesmo a salvação?Tens desejo de banir a escuridão?Abre então de par em par teu coração,Deixa a luz do céu entrar.[coro]Deixa a luz do céu entrar,Deixa a luz do céu entrar,Abre bem a porta do teu coração.Deixa a luz do céu entrar.2. Cristo a luz do céu em ti quer habitar,Para as trevas do pecado dissipar.Teu caminho e coração iluminar.Deixa a luz do céu entrar.3. Que alegria, andar ao brilho dessa luz,Vida eterna e paz no coração produz.Oh, aceita agora o Salvador Jesus,Deixa a luz do céu entrar.
26;A LUZ DO MUNDO;;"Vem para a luz, pois brilha por ti;Dentro do peito, alegre, a senti;Vendo-a, do mal a Deus eu corri;Jesus é a luz do mundo!Do reino das trevas nós vimos Jesus;Jesus é a luz do mundo!Andamos seguros na trilha da cruz;Jesus é a luz do mundo!Ó cegos, que a Terra do mal habitais,Jesus é a luz do mundo!Na Bíblia se encontra essa luz que buscais;Jesus é a luz do mundo!Do brilho do sol não carecem os céus;Jesus é a luz do mundo!Pois brilha o Cordeiro no Templo de Deus;Jesus é a luz do mundo!"
27;A MENSAGEM CELESTE;;"Ó vós, povos, eis o dom:É Jesus o Salvador!Por seu sangue dá perdão!É Jesus o Salvador!Ilhas todas, exultai,Seu amor considerai;E vós, anjos, proclamaiQue Jesus é Salvador!Ó vós, santos, já bradai:É Jesus o Salvador!Vós, nações, oh, jubilai!É Jesus o Salvador!Salvação de graça dá.Hoje a todo pecador.Glória! Glória a Deus Jeová,Pois Jesus é Salvador!"
