477;Barak kipsengwet;;"Tatun kemenye barak kipsengwet
Koboto Jesu Yetindennyo.
Ye 'gesgei boisiet ne mi ng'onyuni,
Kebe kimuuny eng' gab Jehovah.

Mami  ka-iimet barak kipsengwet,
Anan nyalilda ko u oli;
Tatun kegeere togetab Jesu,
Kilosu Ine eng' boiboiyet.

Tatun keite barak kipsengwet
Ye kagogesgei betusiekyok,
Ye kagosiirto nyalilwogikyok,
Kebendi tugul kegeer Jesu."
479;Baraste logoiwek;;"Baraste Logoiywek eng' ng'onyut komugul,
Koyom emet tugul ole meng'oti bik.
Mi Kagaiga-indet, Ine Tamirmiriet
Ne Toretindennyo

CHORUS
Mi Kagaiga-indet! Mi Kagaiga-indet!
Igui'yewech ng'alek; saiywech ak konetech.
Baraste ng'alechu eng' ng'onyut komugul;
Mi Kagaiga-indet!

Bo-unindet ne o! Kosobindet iman!
Itiachi chi tugul ne ratat eng' tengek.
Kitieni kilosu eng' tiendo ne rurei:
Mi Kagaiga-indet!

O c'hamnyetab Jesu ne nyoIjin bik kogas.
Achame awendot amwaita yetunet.
Ki-a chitab luset;.-a sorunot nguno
Amu Yetindennyu.

Otien eng kimnatet, omwaite sorunet;
Olosu Kwandanyo ne konech yetunet.
Omwachi bik tugul eng' boiboiyet ne 0:
Mi Kagaiga-indet!"
484;BAYETE HOSI YESU!;;"Ha ku twarisa we Yesu
:I: Wena, Nkulukumba :I:
Hi wena l‘a nga hi ntsh
Bayete :I: Hosi Yesu :I:
Yesu, Hosi ya tihosi.

Wena, Hosi Emanuel,
:I: Mufumi wa tilo :I:
Ha twarisa vito ra ko.
Bayete :I: Hosi Yesu :I:
Yesu, Hosi ya tihosi.

Mavandla ya vapfumeri,
:I: Ma dzunisa wena :I:
L‘a nga hi hlantswa hi ngati.
Bayete, :I: Hosi Yesu :I:
Yesu, Hosi ya tihosi.

Ni kwale henhla tilweni
:I: Hi ta ku twarisa :I:
Hi laha ku nga heriki.
Bayete, :I: Hosi Yesu :I:
Yesu, Hosi ya tihosi.
"
827;Chame Jesu Kristo bik;;"Chamei Jesu Kristo bik;
Kinyo ng'ony kotoretech.
Kigomechech Inendet
Si kosoruech eng' meet.

CHORUS
Chamei Jesu bik;
Chamei Jesu bik;
Chamei Jesu bik.
Ee, chamei bik tugul.

Jesu Kayagindennyo;
Ki kechirekyik, achek.
Kigi lusyotin tugul;
Kigonyo si koyetech.

Wechech masambwanindet;
Machei kot koberberech.
Machei komutech tugul
Koret ne ya ne mi mat.

Kimechech yetindennyo
Si kogonech sobondo.
Ngot kenam logoiwekyik
Kotun komutech barak."
828;Chamei Jesu lagok tugul;;"Ta  komi  lagok  che  Chang'
Eng' emotinwek  tugul
Che  kimache  kot  konai Yetindennyo.
Tom kogas ichek iman
Kole kigome Jesu.
Ongemwachi lagok tugul che bo ng'ony.

CHORUS
Chamei Jesu lagok tugul -
Lagok tugul che bo ng'ony;
Che biriren, che tuuen,
Ak che leelach agichek.
Chamei Jesu lagok tugul che bo ng'ony.

Rirtos emet komugul,
Ak kosomei sorunet.
Ng'o ne Wendi si komwachi logoiywek?
Ongebe achek tugul
Si kiborji yetunet,
Ak kinet ichek ng'aleka-b sobondo.

Mi lagok alak Che chang'
Eng' emotinwek tugul -
Lagok che tatun koluu eng' kipsengwet.
Tun boibo-itu ichek
Ko kaweek Kiptaiyandet
Nyo koyumech achek tugul agichek."
876;Choboge!;;"Nwagen betusiekab chi;
U sogot ne toroksei;
U uruet ne labati. Choboge!
Choktoi kenyisiek inne,
Rigu kiruoget ak me-et.
Mwechin eutab Jesu. Choboge

CHORUS
     Choboge...Choboge!
     Kas, ko ta koguurin Jesu - Choboge!
     Ngot itebi eng' chalwok kesib kegerei kurget,
     Ma kegasun tun rirek. Choboge!

Siirtoi Ming'inateng'ung'
Ko u taptok che restos;
Metinye sobet ne koi. Choboge!
Ye kuurin tamirmiriet
Megage, kiptengekyot,
Si tun koek buch rirek. Choboge!

Kas anyun, kiteun ra,
Kuurin Jesu Kiptaiyat.
Nam oretab kipsengwet. Choboge!
Mong'u eng' mesundeito;
Mwechi eutab Jesu,
Si kogasgei kipsengwet. Choboge!"
880;Choruenyo Kiptaiyat Jesu;;"Choruennyo Kiptaiyat Jesu
Ne ki-ib chalwogikyok!
Kichobwech lnendet oret
Ne kisa-e Kwandanyo.
Betwech kamuung'et ak kalyet,
Ak kobiit chorirnatet,
Amu magi-ipchi Kwanda
Tuguk tugul eng' saet!

Ye mi ka-iimet ak nyalil
Anan ngo mi yomsosiek,
Meng' kome muguleldang'ung' ­
Kasei Jesu sa-eng'ung'!
Mami chi ne siirei J esu
Ne kaswech ng'woninwekyok.
l-ngen Jesu nyalulennyo ­
lpchi tugul eng' saet!

Ye kabetwech kimnatennyo
Ak ki-imige mising',
Ongemwechi Yetindennyo
Ne kaswech sa-utikyok.
Ngot kosasech choronokyok
Ketinye ne chamech kot.
Namech Jesu eng' eunnyi
Ye kirikyi eng' saet"
881;Choruetab logok che mengech;;"Choruetab lagok che mengech
Komitei kipsengwet;
AK Kainennyi ko Jesu -
Inendet Yetindet.
Kichame mising' Ine
Amu ma walaksei.
Ribech Inendet mising'
Kota kemitei ng'ony .

Gorikab lagok Che mengech
Komitei kipsengwet
Kichopchin lagok tugul
Che 'yani Yetindet.
Mamitei ng'ony got age
Ne mi ne mi barak.
Mi boiboiyet oloto
Amu mami chalwok.

Mi chepkulo-ik Che miachen
Olin bo kipsengwet.
Kilaakyi lagok  tugul
Che chamei  htindet.
Tun kage-it kipsengwet
Emetab Kwand'anyo -
Kenyoru bik che  bunu
Emotinwek tugul."
1243;DZI  KUTSURIWILE  KUNENE;;"Ndzi  Kutsuriwile  kunene
Hi  ngati  ya  Hosi  Yesu,
Hinkwaswo  sweswi  I
le‘swintswha,
Ndza  n‘wi  tirhela  masiku.
Tsakan‘,  tsakan‘;
Ndzi  ponisiwe  hi  Yesu,
Tilwen‘, tilwen‘,
Ndzi  langutela  Xikwembu.

A  ndzi  nkhinsamela
swikwembu,
Ndzi  tolovele  ku  phahla;
Sweswi,  ndza  n‘wi  tirhel a
Yesu,
Hi  yona  Mhamba  ya  mina.
A  ndzi  va  tshembile  vangoma
Ni  ku  hlahlulva  ka  vona;
Namuntlha  Mupfuni  i  Yesu,
Buku  i  tinhlolo  ta  nga.

A  ndzi tshembile  switsungulo,
Ndzi  tilavela  tin‘anga
L‘a  ndzi  tshungulaka
namuntlha
I  Yesu  N‘yanga  ya  mina.

A  ndzi  tsutsumela  mabyalwa,
Ni  ku  ma  dzaha  mafole;
Sweswi  ndzi  xirhile  hi  Moya,
Ndzi  tsakela  ku  khonghela.

Nhlengeletano  ya  Xikwembu
I  michongolo  ya  mina,
Ndzi  tinyiketile  ka  Yesu,
Ndzi  tsakela  Yesu  ntsena.
"
1244;DZUNISANI HOSI YA MATILO;;"Dzunisani Hosi ya matilo,
Mi von ga vito ra N‘wana wa
kwe,
Hikuva tintswalo ta Hosi Yesu
Ti tlurisa mpimo wa hina
vanhu.

Vulan‘ timhaka ta yena, Yesu,
L‘a nga hi fila, hina vadyohi;
Mi vonga hikuva o vambiwile
Hikwalaho ka swidyoho swa
hina.

O fanele ku nkhensiwa, yena,
Hi vanhu hinkwavo ni
tintsumi;        Tanan‘ vamakwerhru a
hivongeni
Vito ra yena l‘a nga hi
ponisa.

Hi nkhisamela mahlwen‘ ka
yena,
L‘a kwentsimaka, l‘a hi
handzaka;
Hi vonga matimba ni
mikateko,
A hi dzuniseni Hosi ya ntamu.
"
