472;Banal na Tahanan;C / G;"Ang puso ko'y 
dumudulog sa Iyo
Nagpapakumbaba't 
nagsusumamo
Paging dapatin mong 
Ikaw ay mamasdan
Makaniig Ka at sa Iyo ay pumisan

Ang puso ko'y 
dumudulog sa Iyo
Nagpapakumbaba't 
nagsusumamo
Paging dapatin mong 
Ikaw ay mamasdan
Makaniig Ka at sa Iyo ay pumisan

Loobin mo ang buhay ko'y 
maging banal mong tahanan
luklukan ng iyong wagas na pagsinta
daluyan ng walang hanggang 
mga papuri't pagsamba
maghari ka O Diyos 
ngayon at kailan man

Ang puso ko'y 
dumudulog sa Iyo
Nagpapakumbaba't 
nagsusumamo
Paging dapatin mong 
Ikaw ay mamasdan
Makaniig Ka at 
sa Iyo ay pumisan

Loobin mo ang buhay ko'y 
maging banal mong tahanan
luklukan ng iyong 
wagas na pagsinta
daluyan ng walang hanggang 
mga papuri't pagsamba
maghari ka O Diyos 
ngayon at kailan man"
612;Biyaya Nya'y sapat;;"isip ko'y namamangha sa pagpapala Mo
at sa biyayang sapat sa kahinaan ko
araw araw, o Hesus sa lahat ng dako
biyaya Mo ay namamalas ko

isip ko'y namamangha sa pagpapala Mo
at sa biyayang sapat sa kahinaan ko
araw araw, o Hesus sa lahat ng dako
biyaya Mo ay namamalas ko

biyaya Mo'y sapat sa pangangailangan ng lahat
Pag ibig Mo'y  wagas kailan man di magwawakas
buong mundo may maghirap
pagpapala Mo'y laging sapat
dapat nga lang makilala Ka ng lahat

lagi akong umaasa sa mga pangako Mo 
na sa'kin ka at ako'y di na mangangamba
tutugunin lagi lahat ng suliranin ko
pati na ang hangarin ng pusong ito

biyaya Mo'y sapat sa pangangailangan ng lahat
Pag ibig Mo'y  wagas kailan man di magwawakas
buong mundo may maghirap
pagpapala Mo'y laging sapat
dapat nga lang makilala Ka ng lahat"
717;Buhay Mo, Buhay Ko;;"Nais mo mang dugtungan
Wala ka ring magagawa
Nais mo mang kitilin
Ito'y lalong kasalanan
Nais mo mang hawakan
Nang wala'ng patnubay Niya
Ngunit ang katotohanan
Wala ka ring magagawa

Iyan ang buhay mo, Iyan ang buhay ko
Buhay na ipinagkaloob ng Diyos sa iyo
Siya ang nagbigay at Siya lang
ang may karapatan
Na bawiin mula sa iyo ang hiniram mo lang (3x)

Ibig mo mang magtampo
Hinding-hindi Siya susuko
Pagkat alam na alam Niya
Ang kahihinatnan mo
Kung di ka sa langit
Saan ka patungo?
Iyan ang dapat mong isipin O tao

Iyan ang buhay mo, Iyan ang buhay ko
Buhay na ipinagkaloob ng Diyos sa iyo
Siya ang nagbigay at Siya lang
ang may karapatan
Na bawiin mula sa iyo ang hiniram mo lang

Makamtan mo man ang lahat
Ng iyong nanaisin
Kung wala naman sa iyo ang
Panginoon natin
Darating din ang araw
Na pagsisisihan mo
Kung ano ang naging buhay mo
Sa mundong ito

Iyan ang buhay mo, Iyan ang buhay ko
Buhay na ipinagkaloob ng Diyos sa iyo
Siya ang nagbigay at Siya lang
ang may karapatan
Na bawiin mula sa iyo ang hiniram mo lang
Na bawiin mula sa iyo ang hiniram mo lang"
1068;Dahil sinabi mo;C;"Walang hanganan hindi magbabago
Kaylan man sa habang panahon
Ang iyong salita Panginoon

Mga halaman ay natuyo
Langit at lupa ay maglalaho
Ngunit tapat lahat ang sinabi mo

Karamdaman ko ay mapapawi
Suliranin ko ay magagapi
Kalayaan mararanasan ko
Dahil sinabi mo

Kasalanan ko ay patatawarin
Panalangin ko ay iyong didingin
Ang pagtitiwala ko sayo 
Dahl sinabi mo 
dahil sinabi mo

Walang hanganan hindi magbabago
Kaylan man sa habang panahon
Ang iyong salita Panginoon

Mga halaman ay natuyo
Langit at lupa ay maglalaho
Ngunit tapat lahat ang sinabi mo

Karamdaman ko ay mapapawi
Suliranin ko ay magagapi
Kalayaan mararanasan ko
Dahil sinabi mo

Kasalanan ko ay patatawarin
Panalangin ko ay iyong didingin
Ang pagtitiwala ko sayo 
Dahl sinabi mo 
dahil sinabi mo"
1071;Dakila ang Panginoon;;"Dakila ang Panginoon
Laging handang tumulong
Huwag lamang mag-alinlangan
Ibibigay lahat ng kailangan

Ang dapat lang nating gawin
Lagi taung manalangin
Araw gabi siya purihin
Lahat ng utos ay sundin

Talikdan ang kasalanan
Mamuhay sa kabanalan
Mga bisyo't kalayawan
Iwaksi sa isipan

Ang kapwa mo ay mahalin
Kaya paa'y panatilihin
Mga liko na gawain
Sa buong buhay mo ay alisin

Dakilang Diyos papurihan
At laging pasalamatan
Sa oagpapalang nakamtan
At sa biyaya araw-araw

Talikdan ang kasalanan
Mamuhay sa kabanalan
Mga bisyo't kalayawan
Iwaksi sa isipan"
1072;Dakila Ka;;"Dakila Ka
Dakila Ka
Tunay kang, Dios ng pag-ibig
Dahil sa sala ko, Ikaw ay nagdusa
Tunay kang Panginoon"
1073;Dakilang Katapatan;C;"Sadyang kay buti 
ng ating Panginoon
Nagtatapat sa 
habang panahon
Maging sa kabila man 
na ating pagkukulang
Biyaya Niya'y patuloy na laan

Katulad ng pagsikat 
ng gintong araw
Patuloy Siyang
Nagbibigay tanglaw
Kaya't sa puso ko't damdamin
Katapatan Mo'y
Aking pupurihin

Dakila Ka O Dios
Tapat Ka ngang tunay
Magmula pa sa ugat
Ng aming lahi
Mundo'y magunaw man
Maaasahan kang lagi
Maging hanggang wakas
Nitong buhay

Kaya O Dios Ika'y
Aking pupurihin
Sa buong mundo'y 
Aking aawitin
Dakila ang Iyong
Katapatan
Pag-ibig Mo'y
Walang hanggan

Dakila Ka O Dios
Tapat Ka ngang tunay
Magmula pa sa ugat
Ng aming lahi
Mundo'y magunaw man
Maaasahan kang lagi
Maging hanggang wakas
Nitong buhay

Dakila Ka O Dios
Sa habang panahon
Katapatan Mo'y 
Matibay na sandigan
Sa bawat pighati
 Tagumpay man ay naroon
Daluyan ng pag-asa
Kung kailanga'y hinahon
Pag-ibig Mo'y alay sa amin 
mula noon hanggang ngayon
Dakila Ka. O Dios"
1074;DAKILANG MANGINGIBIG;;"Si Jesus kung umibig ay tunay
Ito'y dakila at tapat habang buhay
Laging sariwa't lumalalim
Di magmamamaliw, di magwawakas
Ganyan ang pag-ibig ni Jesus na 
sadyang wagas

Si Jesus kung magpatawad ay lubusan.
Lilinisin ang kasalana'y kalilimutan
Kung gaano man kalayo ang 
kanluran sa silangan
Ganyan kadakila ang Kanyang 
pagmamahal

Pag-ibig Niya'y sadyang 
makapangyarihan
Nag-udyok sa akin na Siya ay 
paglingkuran
Namatay Siya upang tayo ay mabuhay
Para sa Kanya't di na sa sarili

Si Jesus kung umibig ay tunay
Ito'y dakila at tapat habang buhay
Laging sariwa't lumalalim
Di magmamamaliw, di magwawakas
Iyan ang pag-ibig ni Jesus
na sadyang wagas

Si Jesus kung magpatawad ay lubusan.
Lilinisin ang kasalana'y kalilimutan
Kung gaano man kalayo ang 
kanluran sa silangan
Ganyan kadakila ang 
Kanyang pagmamahal
Kung di para lamang kay Jesus."
1139;Di ako magsasawang purihin ka;;"Sa umaga pagkagising
Ngalan Mo'y pupurihin
Puso ko'y laging may awit para Sayo
Lagi kong nararanasan
Ka tapatan Mong walang hangan
Pag-ibig Mo'y laging sariwa
Sa araw araw

Di ako magsasawang purihin Ka
Buong puso't lakas minamahal Kita
Laging aawitin pag-ibig Mo sakin
Panginoong Hesus Purihin Ka

Sa umaga pagkagising
Ngalan Mo'y pupurihin
Puso ko'y laging may awit para Sayo
Lagi kong nararanasan
Ka tapatan Mong walang hangan
Pag-ibig Mo'y laging sariwa
Sa araw araw

Di ako magsasawang purihin Ka
Buong puso't lakas minamahal Kita
Laging aawitin pag-ibig Mo sakin
Panginoong Hesus Purihin Ka

Di ako magsasawang purihin Ka
Buong puso't lakas minamahal Kita
Laging aawitin pag-ibig Mo sakin
Panginoong Hesus Purihin Ka

Laging aawitin pag-ibig Mo sakin
Panginoong Hesus Purihin Ka
Panginoong Hesus Purihin Ka"
1140;Di Ka Nagkulang;;"Ikaw lang ang pag-asa ko
Tanging Ikaw ang buhay ko, Hesus
Kahit may suliranin man
Palagi kong aawitan
Ikaw lamang

Kaya't Ika'y sasambahin
Paligid man ay magdilim Hesus
Kahit ako'y nangangamba basta't
Ikaw ay kasama
Panatag na

Kahit kailan di ka nagkulang
Biyaya mo ay aki'y laging laan
Pag-ibig mo sa aki'y walang hangang
Inibig mo ako noon pa man"
1141;Di Ko Man Makita;D;"Di ko man Makita 
ang kagandahan ng buhay ko
Dito sa ibabaw 
ng mundong magulo
Ako'y patuloy, 
maglilingkod sa Kanya
At kailanma'y 
di ako mangangamba

Tawagin man nila 
akong isang panatiko
At pagtawanan 
nang dahil kay HesuKristo
Ako'y patuloy, 
maglilingkod sa Kanya
At kailanma'y 
di ako mangangamba

Pagka't aking alam 
darating ang isang araw
Pangarap ko'y matutupad, 
walang sinumang hahadlang
Ito'y sadyang ibinigay 
ni Hesus sa akin
Walang hanggang kasiyahan
Duon sa kalangitan 
at di pangarap lang"
1225;Draw me close to you;;"Draw me close to you
Never let me go
I lay it all down again
To hear you say that I'm Your friend

You are my desire
No one else will do
'Cause nothing else could take Your place
To feel the warmth of Your embrace

Help me find the way
Bring me back to You

You're all I want
You're all I've ever needed
You're all I want
Help me know You are near

Ilapit mo sayo
Nang di na malayo
muling handog ang buhay ko
Pagtanggap mo'y dalangin ko

Ikaw ang nais ko
Hangad ng puso ko
Ang yakap ng pag-ibig mo
Yamang higit pa sa mundo

Kahit pa malayo
Ako'y lingapin mo

Ikaw lamang
Hesus ang kailangan
Ikaw lamang
Sayo'y mananahan"
1590;Gantimpala Ko;;"Marami mang hadlang
Sa aking pagsunod
At kadalasa'y napapagod
Di mapipigil, patuloy na maglilingkod
Lagi kong mithiin ikaw at malugod

Buong kagalakan
Ikaw ay aking paglilingkuran
Nahihirapan man, kahit pa nasusugatan
Kasangkapanin mo
Ikaw ang tunay na may ari ng buhay na ito
Ano mang danasin ko
Basta't ikaw Hesus, ikaw ang gantimpala ko

Lubusang angkinin ang buhay na laan
Para lamang sa iyong kaluguran
Hindi man kita kayang higitaan
Laging susubukan ibigay sa iyo ang pinakamainam"
